año_comercial,tramo_según_ventas_5_tramos,región_del_domicilio_o_casa_matriz,número_de_empresas,ventas_anuales_en_uf,número_de_trabajadores_dependientes_informados,renta_neta_informada_en_uf,trabajadores_ponderados_por_meses_trabajados,número_de_trabajadores_dependientes_de_género_femenino_informados,trabajadores_de_género_femenino,trabajadores_de_género_femenino_ponderados_por_meses_trabajados,número_de_trabajadores_dependientes_de_género_masculino_informados,renta_neta_informada_en_uf_trabajadores_de_género_masculino,trabajadores_de_género_masculino_ponderados_por_meses_trabajados,número_de_trabajadores_a_honorarios_informados,honorarios_pagados_informados_en_uf,trabajadores_a_honorarios_ponderados_por_meses_trabajados,número_de_trabajadores_a_honorarios_de_género_femenino_informados,honorarios_pagados_informados_a_trabajadores_de_género_femenino_en_uf,trabajadores_a_honorarios_de_género_femenino_ponderados_por_meses_trabajados,número_de_trabajadores_a_honorarios_de_género_masculino_informados,honorarios_pagados_informados_a_trabajadores_de_género_masculino_en_uf,trabajadores_a_honorarios_de_género_masculino_ponderados_por_meses_trabajados
2009,Grande,Región Aisén del Gral.Carlos Ibáñez del Campo,26,*,5109,*,3101.2488259846,1941,143590.978654577,1166.1661720294,3162,*,1935.0826168106,903,*,0.0,300,*,0.0,603,*,0.0
2009,Grande,Región de Magallanes y de la Antártica Chilena,93,33531317.48,22009,2148043.798046564,12139.7444133768,7468,642906.3769075971,4383.0814823955,14313,1479649.810529416,7749.4963979889,5348,321587.9536420032,0.0,2169,120883.5328329954,0.0,3179,200179.4250681512,0.0
2009,Grande,Región Metropolitana de Santiago,7170,9992286544.48,2484650,558494614.7895191,1566453.312601093,861479,141468734.9090483,557550.987494501,1611920,416431212.6854022,1008478.40537668,754456,46353277.13885069,0.0,376149,17577361.8845755,0.0,378307,28648523.70357529,0.0
2009,Grande,Región de Los Ríos,82,45405378.04,16821,3441263.02337556,11504.830174416,3936,767992.616510771,2823.8326421787,12873,2672640.15518752,8679.9974803159,7429,489528.8503544517,0.0,2794,162139.2249540728,0.0,4635,324974.2098222167,0.0
2009,Grande,Región de Arica y Parinacota,44,23729631.61,7467,1471062.547083106,5205.1652589022,1754,278886.72232577,1334.1663865424,5695,1190922.844353792,3868.7489580359,3664,249133.194459228,0.0,1535,90898.2644761613,0.0,2129,158231.727333941,0.0
2009,Grande,Región de Ñuble,80,31174900.31,19921,2852493.786580318,12374.0789611106,6780,846370.416913372,4179.6651409462,13100,2005255.20494766,8191.9137372209,4728,272549.0747261431,0.0,1905,93866.434879489,0.0,2823,176331.0910488181,0.0
2010,Sin Ventas/Sin Información,Sin Información,1829,0,808,152927.098955111,597.9165189851,378,78953.5444094679,284.7499196258,429,73935.7055809701,312.4999261642,767,40971.8985160948,0.0,398,19963.3060413214,0.0,369,21008.5929669874,0.0
2010,Sin Ventas/Sin Información,Región de Tarapacá,1733,0,5237,1256774.551574843,3898.4991682894,2430,612825.8706553954,1886.2496195612,2798,643740.2248051903,2010.0828047006,2832,273834.5881015433,0.0,1331,128910.4019078753,0.0,1501,144924.1898999676,0.0
2010,Sin Ventas/Sin Información,Región de Antofagasta,3694,0,7507,2143601.668238856,5987.4158020796,4409,1222653.140753902,3675.0828774627,3081,920469.0905676011,2307.9995747639,3315,367938.7658731789,0.0,1730,183448.9147631179,0.0,1585,183784.4067311183,0.0
2010,Sin Ventas/Sin Información,Región de Atacama,2125,0,1824,401798.676240224,1354.9163527504,880,198868.9976506402,708.9998846738,936,202929.6817336525,645.9164852343999,1364,97070.5334601385,0.0,646,35415.4932414409,0.0,718,61655.0424674937,0.0
2010,Sin Ventas/Sin Información,Región de Coquimbo,4821,0,8450,2212679.893168113,6408.8320731092,4356,1088868.347811329,3500.5827612345,4030,1123605.421045888,2906.7493549712,3332,320550.8395193967,0.0,1473,128416.3420066615,0.0,1859,192052.0766195476,0.0
2010,Sin Ventas/Sin Información,Región de Valparaíso,15804,0,59938,17102281.46177508,50206.6600010681,21970,5953395.797905752,18013.7474316347,37913,11147110.65023712,32188.1627004167,12684,1257100.681540781,0.0,5699,525333.4671909285,0.0,6985,728952.6024414592,0.0
2010,Sin Ventas/Sin Información,Región del Libertador Gral. Bernardo O’Higgins,7019,0,13114,2546149.840341989,9954.9147203448,7322,1528284.246855568,5874.4990566443,5673,1016877.325297563,4074.3323486034,5862,397294.8701293537,0.0,2640,174564.8780654905,0.0,3222,221594.8613160127,0.0
2010,Sin Ventas/Sin Información,Región del Maule,9796,0,28501,6552100.404304309,22326.9962058561,17279,3969745.887853286,13821.664665843,11174,2580947.052146285,8501.9151056984,9739,719622.9653269581,0.0,5219,352433.8525845647,0.0,4520,367189.1230575662,0.0
2010,Sin Ventas/Sin Información,Región del Biobío,11051,0,53710,12446991.13092367,42413.9098022505,34038,7613731.970979298,27103.8293606592,19553,4829346.92692697,15305.0807845575,15821,1345291.620154667,0.0,8076,686699.6128228627,0.0,7745,658450.8913043721,0.0
2010,Sin Ventas/Sin Información,Región de La Araucanía,6742,0,15404,3651714.07416693,11885.8314772731,8978,2037605.947646814,6875.582233118799,6405,1611844.485686812,5004.6658646075,6056,572957.5954672575,0.0,2739,234007.760707382,0.0,3317,338732.2731375501,0.0
2010,Sin Ventas/Sin Información,Región de Los Lagos,6691,0,11872,2349660.000136371,8950.914880832,6197,1265702.08896828,4812.4991798021,5659,1083600.597169796,4137.4991020548,5161,343310.2712429679,0.0,2333,144308.1282575123,0.0,2828,198864.1210753155,0.0
2010,Sin Ventas/Sin Información,Región Aisén del Gral.Carlos Ibáñez del Campo,772,0,2365,781069.498566859,1874.8329976797,1404,407751.2970356336,1122.0831848958,960,373318.1989453007,752.7498908486,1406,128488.3799545825,0.0,623,58181.5910512378,0.0,783,70306.7888585835,0.0
2010,Sin Ventas/Sin Información,Región de Magallanes y de la Antártica Chilena,1598,0,3027,891388.9797756929,2295.7495476231,1708,481100.7265976824,1383.3331005736,1318,410288.2497259723,912.4164415777,1131,111037.9908590669,0.0,467,41301.4228639544,0.0,664,68822.4371556974,0.0
2010,Sin Ventas/Sin Información,Región Metropolitana de Santiago,71916,0,271107,81705936.09702545,232790.6405516593,98305,28910509.30392734,82220.489259068,172158,52773863.33549026,150532.8208960312,93251,12816128.76055753,0.0,41522,4906560.708163622,0.0,51729,7891956.048987238,0.0
2010,Sin Ventas/Sin Información,Región de Los Ríos,2690,0,4622,996049.156381337,3708.6661437675,2552,540091.9035548741,2069.8330073181,2052,455758.2631931291,1636.8330922579,2441,180870.7321825463,0.0,1240,73442.135097007,0.0,1201,107376.3664258513,0.0
2010,Sin Ventas/Sin Información,Región de Arica y Parinacota,1782,0,1069,187920.184711408,778.916485506,383,74758.3279883134,283.5832669099,676,112857.3730477433,491.4998818463,783,46412.3702125319,0.0,347,18594.5413587949,0.0,436,27817.8295769696,0.0
2010,Sin Ventas/Sin Información,Región de Ñuble,3755,0,12590,2647936.93150779,10272.1651858046,7303,1606298.293930299,6163.9157895038,5183,1041270.617864992,4107.2493308782,5068,343242.9880318902,0.0,2615,163676.7789998234,0.0,2453,179566.2106703385,0.0
2010,Micro,Sin Información,675,273016.11,3,133.515477347,2.3333319426,0,0.0,0.0,3,133.515476227,2.3333319426,6,60.616016805,0.0,4,13.282810092,0.0,2,47.333206713,0.0
2010,Micro,Región de Tarapacá,11258,5399054.78,8781,584354.338110542,4813.6644432906,3859,293849.1304135392,2393.1657843479,4843,288131.9046570045,2382.1653250573,7740,236310.5319151781,0.0,4052,106931.1680289305,0.0,3688,129379.3609831594,0.0
2010,Micro,Región de Antofagasta,17337,9809502.69,10915,1277269.016266458,6156.3307167259,4989,736534.0048035155,3368.6657302702,5566,536167.1308908402,2731.6651574032,13670,385649.8317849351,0.0,8018,203657.1953275593,0.0,5652,180925.9000691536,0.0
2010,Micro,Región de Atacama,9661,4798861.4,11004,1799894.685709234,6949.497793218799,5502,984589.8812721854,3931.6657614118,5493,814854.6864041662,3016.7487167647,7508,294386.5055710709,0.0,3918,136034.6268024952,0.0,3590,158171.2739288001,0.0
2010,Micro,Región de Coquimbo,25212,12042199.64,19921,1579008.448251356,10601.578331135,8142,760614.6779400045,4808.998121905,11753,817948.2286483404,5786.3301969685,18716,569202.560700859,0.0,9268,251890.7865586951,0.0,9448,316848.0668900662,0.0
2010,Micro,Región de Valparaíso,62934,32039290.41,54382,4455201.952638536,31546.6538279448,22617,2211115.585147501,14604.5785063132,31676,2242795.817681779,16933.7419643106,49740,1520955.11134673,0.0,26084,713951.8715286884,0.0,23656,805894.1162822801,0.0
2010,Micro,Región del Libertador Gral. Bernardo O’Higgins,34302,17204988.43,35337,2790915.33594615,18308.0744930017,13431,1369241.770075198,7712.4968792708,21839,1420851.464925994,10586.9108745908,22751,655095.7656573887,0.0,10606,290821.1211256027,0.0,12145,364170.2532500244,0.0
2010,Micro,Región del Maule,45228,20669242.48,35577,3016622.486267621,20455.0750159968,13121,1472562.08047476,8209.663855995701,22399,1543690.740841065,12240.6610502252,23799,616824.5343870837,0.0,12550,293413.0624852448,0.0,11249,323235.8387940983,0.0
2010,Micro,Región del Biobío,47546,23929861.06,34939,2849124.246548183,19490.7416151798,12240,1316750.167788886,7975.2474631569,22615,1531322.098635971,11507.7440741547,38260,934936.8538228044,0.0,20088,425832.8366680356,0.0,18172,509094.2199822195,0.0
2010,Micro,Región de La Araucanía,31770,14636616.91,26479,3103819.509455579,16638.7444342778,11145,1580343.560652301,7707.5812893673,15301,1523223.839610159,8927.1632199178,26278,947316.7718340944,0.0,12904,442063.512389497,0.0,13374,504569.8310390693,0.0
2010,Micro,Región de Los Lagos,32898,16106171.79,36285,4177457.072773941,22500.825925654,15776,2199966.075483663,10910.8305460371,20470,1975450.977992797,11582.1618274997,29516,913305.6584939607,0.0,14384,409142.6461629888,0.0,15132,503854.3647585404,0.0
2010,Micro,Región Aisén del Gral.Carlos Ibáñez del Campo,5084,2300332.01,4088,438858.923958215,2611.8324699831,2072,228688.7754171089,1392.0829149043,2005,209730.8631096403,1217.9162316858,4771,194347.3169566859,0.0,2185,80496.2173660929,0.0,2586,113851.0994197344,0.0
2010,Micro,Región de Magallanes y de la Antártica Chilena,7271,3916261.7,6928,341973.143684791,3809.9148612156,2669,147625.9919583465,1621.6660462477,4238,194037.72451268,2184.3321454488,4834,134762.2146526708,0.0,2415,59123.0547540245,0.0,2419,75430.0556622017,0.0
2010,Micro,Región Metropolitana de Santiago,229465,134650512.5,235933,40604257.68033442,149789.1179919128,117547,22408121.95070806,82687.9798563968,117854,18180865.17954256,67046.3059949485,226468,10316988.96801346,0.0,114644,4680286.394646778,0.0,111824,5621828.261171927,0.0
2010,Micro,Región de Los Ríos,13739,6597244.77,14425,2096130.127607859,9432.9137671081,6093,1131677.74655693,4463.3323674864,8319,964428.9712790276,4969.1647482257,11788,352137.3322504737,0.0,5622,168159.5420624156,0.0,6166,183874.8153697446,0.0
2010,Micro,Región de Arica y Parinacota,10165,4281550.65,11782,1313328.760344622,7738.9143094861,5531,705375.2344012448,3873.9990116966,6207,607200.0614451781,3853.6653143797,10252,314662.3745648081,0.0,5171,155839.1329373753,0.0,5081,158776.8697654023,0.0
2010,Micro,Región de Ñuble,18337,8419643.67,14484,1415545.277787562,8912.4969111109,5093,668048.0793128017,3460.7490575272,9330,747302.6838531878,5450.1645054244,11254,372845.9043737799,0.0,5742,188212.4802381232,0.0,5512,184596.1976476283,0.0
2010,Pequeña,Sin Información,262,*,0,*,0.0,0,0.0,0.0,0,*,0.0,0,*,0.0,0,*,0.0,0,*,0.0
2010,Pequeña,Región de Tarapacá,2681,21027912.81,28128,1646436.125849879,14692.3257189983,9201,607966.8155030314,5514.0810803426,18739,1033074.874740176,9102.2447065221,7549,482480.2298353241,0.0,3059,191075.3140082802,0.0,4490,291306.1161784412,0.0
2010,Pequeña,Región de Antofagasta,4612,33631959.96,40897,3495516.886723024,20929.9886976817,12884,1118935.214732475,7549.6634921735,27411,2353867.384813724,13165.0754412687,15736,1130742.047110721,0.0,7255,511221.8353906626,0.0,8481,616764.6162248302,0.0
2010,Pequeña,Región de Atacama,2173,15273325.42,27153,2240219.290527166,13040.8258765965,8866,927475.4045643574,5060.9145273128,18238,1311490.505039037,7970.8280314753,6875,549886.415674263,0.0,2961,195906.8073700652,0.0,3914,353928.3739722803,0.0
2010,Pequeña,Región de Coquimbo,4641,32148355.55,65126,4668720.022746013,32361.3989336529,23599,2020971.515049918,12792.2439621191,41445,2645994.744276621,19557.9049668397,17840,1115569.664699443,0.0,7247,432888.1133386917,0.0,10593,682347.4499850575,0.0
2010,Pequeña,Región de Valparaíso,13495,95762386.11,155399,11458083.22960063,84492.9601335289,55876,4256202.110537583,32055.2364005309,99247,7197581.897868535,52410.390576622,50781,3416032.360378269,0.0,21510,1265939.412853313,0.0,29271,2144238.652623593,0.0
2010,Pequeña,Región del Libertador Gral. Bernardo O’Higgins,6933,47644092.65,108466,4921359.652446333,45469.8836609908,35992,1603648.241754168,14204.3218904462,72255,3315540.189218053,31242.2284949463,15622,931506.310100696,0.0,6083,364819.5473656211,0.0,9539,566502.6166093593,0.0
2010,Pequeña,Región del Maule,7845,53932893.95,107473,4943666.043936668,46281.4673016085,33112,1419866.656448688,13108.5728014651,74164,3522977.217950875,33163.3111592946,17678,924280.5569501685,0.0,6691,334463.7961491939,0.0,10987,589356.5875092387,0.0
2010,Pequeña,Región del Biobío,10389,76080791.5,118524,8456834.265068265,61513.4683962951,33294,2602646.908219277,18738.2418024982,85005,5851659.97310491,42750.0599552058,46452,2960797.022490249,0.0,17662,977497.804498304,0.0,28790,1981790.177906128,0.0
2010,Pequeña,Región de La Araucanía,5935,40997420.24,62959,4860985.324168216,35206.5676167562,19932,1935587.148297218,12087.828716204,42864,2924001.136456084,23108.1555586444,20177,1146313.037841657,0.0,8286,478679.0884804231,0.0,11891,666960.2266528567,0.0
2010,Pequeña,Región de Los Lagos,6738,47127070.12,69306,5559897.461305889,38722.6496740457,20855,1884308.881830406,12453.2452921279,48311,3671432.727517516,26253.9044738118,23489,1175563.95279715,0.0,8857,435777.6935212102,0.0,14632,738804.709017864,0.0
2010,Pequeña,Región Aisén del Gral.Carlos Ibáñez del Campo,897,*,8217,*,4309.4977337554,2531,107070.2622214895,1451.2493642854,5662,*,2854.8317194906,2662,*,0.0,802,*,0.0,1860,*,0.0
2010,Pequeña,Región de Magallanes y de la Antártica Chilena,1699,11912999.74,17783,1033328.962759244,10019.8287459645,6009,334202.7609052306,3512.0818451223,11734,698510.2462976014,6504.0802501017,7966,392302.7849881548,0.0,3196,151852.3237078891,0.0,4770,240215.9426588748,0.0
2010,Pequeña,Región Metropolitana de Santiago,73302,555097415.77,705376,82620553.99180876,393077.406905395,250432,30364325.48580268,146289.0236706015,453372,52182602.15757819,246533.7176923193,429317,32486239.74606401,0.0,190954,14001029.87453241,0.0,238363,18441002.10554882,0.0
2010,Pequeña,Región de Los Ríos,2596,17729363.53,29656,2669664.781321649,17879.8265472313,9392,1028704.376387441,6099.9980687168,20048,1640188.157994465,11772.4952862557,9696,569333.3834441778,0.0,3805,206645.0291336529,0.0,5891,362652.0871852667,0.0
2010,Pequeña,Región de Arica y Parinacota,1484,9793139.13,17430,836805.314150787,9956.9122670716,6224,312440.1200589314,3831.831825564,11137,522920.2342810411,6103.0804613105,4610,237556.1071090896,0.0,1779,84911.0568705345,0.0,2831,151668.6100888865,0.0
2010,Pequeña,Región de Ñuble,3025,20839871.93,31402,1897378.131111359,16347.7419366329,9197,608810.4025590391,4612.4976581796,22151,1288293.537837256,11731.1609607637,5977,326521.8370501866,0.0,2401,124966.5741028057,0.0,3576,200853.4976786617,0.0
2010,Mediana,Sin Información,2,*,0,*,0.0,0,0.0,0.0,0,*,0.0,0,*,0.0,0,*,0.0,0,*,0.0
2010,Mediana,Región de Tarapacá,605,31014255.75,17563,1545867.809822417,9883.9122102845,5741,503963.134776803,3607.1653604016,11684,1036766.81893946,6222.9135644998,5196,320322.6572931361,0.0,1848,100449.0481621792,0.0,3348,219657.7639409076,0.0
2010,Mediana,Región de Antofagasta,615,28359106.75,37971,5339423.70594506,20848.7401325738,10433,1420890.967906289,6386.9975358738,27295,3906858.105912614,14396.4926818662,11213,873553.3618565978,0.0,4445,321401.5970124754,0.0,6768,550749.5498970861,0.0
2010,Mediana,Región de Atacama,273,12715740.85,19698,2021772.586577221,9709.8278954769,3772,434084.8037733576,2112.4990909648,15892,1587669.392826454,7597.1621067839,2913,236417.5350240625,0.0,803,59612.0099055421,0.0,2110,176805.5239457149,0.0
2010,Mediana,Región de Coquimbo,541,25399990.65,37230,3547029.327245422,19548.7400085674,12161,1242643.44991293,6765.6635401535,24922,2303180.530457591,12772.576525429,7838,515402.6774465194,0.0,2740,154203.271663855,0.0,5098,361172.1005144178,0.0
2010,Mediana,Región de Valparaíso,1692,82149917.07,101262,11263799.79811155,57847.9754086945,30636,3404503.306895064,18251.5761763876,70302,7852203.246824709,39575.1492892514,25925,1987242.693209678,0.0,9449,719321.3095979685,0.0,16476,1266074.834453012,0.0
2010,Mediana,Región del Libertador Gral. Bernardo O’Higgins,746,36490797.41,68306,5256579.964485742,32021.3968673993,26370,1837358.506926617,11672.0754801625,41700,3414940.346770088,20329.9048619266,7918,605612.1174529181,0.0,2858,211530.2774556589,0.0,5060,393313.9673524347,0.0
2010,Mediana,Región del Maule,798,37474240.59,57552,4051361.592365094,28180.4001797273,18112,1198911.234999508,8658.8280037579,39359,2851060.547469799,19508.4055175495,9977,551575.3028226604,0.0,3521,182614.627207087,0.0,6456,368785.6634581507,0.0
2010,Mediana,Región del Biobío,1359,63826432.7,105291,8815153.254334576,54387.8888822876,26920,2260986.03876326,15056.4104620834,78148,6552795.519377443,39327.3117033841,22837,1382367.35260135,0.0,7817,431366.7943182162,0.0,15020,949384.4932297332,0.0
2010,Mediana,Región de La Araucanía,615,28285397.86,38424,3960376.588392517,21762.3240054262,11071,1472802.296530539,6931.8309503451,27236,2486242.242526342,14828.5763530139,8728,507405.9726542914,0.0,2714,159434.5484055101,0.0,6014,345654.8010775599,0.0
2010,Mediana,Región de Los Lagos,755,34402927.42,45819,4646097.967570815,25023.9884111862,14925,1537691.93618753,8275.4129489024,30765,3107834.100239666,16746.8254348284,12248,613382.006552537,0.0,3679,170874.5978777312,0.0,8569,442100.3496397915,0.0
2010,Mediana,Región Aisén del Gral.Carlos Ibáñez del Campo,85,*,4973,*,2592.9153446315,1380,105621.240131403,848.1663399304,3582,*,1744.3323277831,1254,*,0.0,337,*,0.0,917,*,0.0
2010,Mediana,Región de Magallanes y de la Antártica Chilena,174,8541751.72,9752,685304.564881011,5682.4142977151,3352,211753.647202871,2075.7492297128,6369,473316.175927001,3605.998402988,3566,195730.9679335827,0.0,1188,55538.1034433779,0.0,2378,140179.1747337385,0.0
2010,Mediana,Región Metropolitana de Santiago,13244,642813459.11,700414,87819106.0969856,374758.5706746582,259066,28439964.8740503,139612.4345195582,439504,59303492.87124663,234965.8862494911,342530,22483563.34928175,0.0,151892,9027008.194629814,0.0,190638,13420931.24650011,0.0
2010,Mediana,Región de Los Ríos,272,11948413.08,16195,1307422.870257413,8870.8292952648,5893,380828.09467126,2955.4984282044,10285,926373.932595017,5913.3309005535,4141,279270.2624528037,0.0,1411,70428.9406336273,0.0,2730,208811.8291974342,0.0
2010,Mediana,Región de Arica y Parinacota,129,5568295.44,8551,1031404.59326369,5527.9980359276,3903,503188.683653755,2666.7491980792,4621,527905.021148789,2855.6655403012,2539,200963.8770059016,0.0,1044,69093.5477492189,0.0,1495,131858.0326408202,0.0
2010,Mediana,Región de Ñuble,309,14553096.71,24093,2280381.622790757,13092.0771841396,7716,820443.934328287,4107.2480558878,16334,1458614.988706456,8980.4958420061,4640,258901.3433656586,0.0,1926,96328.2992295898,0.0,2714,162254.7683076469,0.0
2010,Grande,Sin Información,5,*,0,*,0.0,0,0.0,0.0,0,*,0.0,0,*,0.0,0,*,0.0,0,*,0.0
2010,Grande,Región de Tarapacá,352,149060889,29306,4761561.24103288,18105.3267424962,8581,1026912.425555244,5626.4980793333,20579,3729446.385420785,12418.911930202,9650,654979.3723671081,0.0,3938,221675.6871082053,0.0,5712,433227.6379394651,0.0
2010,Grande,Región de Antofagasta,232,293275602.79,66056,18195252.43399829,41505.6519076547,14405,2971540.216341014,9816.8305294472,51349,15206594.295958,31638.0717559043,14433,1111925.823330686,0.0,6121,404693.6691816207,0.0,8312,706539.782233688,0.0
2010,Grande,Región de Atacama,89,94867931.8,31276,7169385.47435754,18324.8259067843,5103,702434.538994647,2808.1653167739,26077,6463518.47017577,15511.4105539445,3822,328809.055218566,0.0,1154,98818.0274433865,0.0,2668,229381.8104161351,0.0
2010,Grande,Región de Coquimbo,185,106503781.91,49217,8526692.13275596,27270.9038100402,14089,1655143.029208691,7528.2463464445,35076,6863888.98080047,19736.8243598621,9047,676400.795205574,0.0,3413,202580.1078993485,0.0,5634,473749.1595949778,0.0
2010,Grande,Región de Valparaíso,641,680593897.81,160883,30727909.66861533,100994.2149255894,49874,7245160.562797785,30778.7390940229,110748,23474614.88209068,70193.8925089299,52949,3625401.88483546,0.0,21396,1234823.30261027,0.0,31553,2382657.892390066,0.0
2010,Grande,Región del Libertador Gral. Bernardo O’Higgins,280,211478914.14,99168,12021364.52753751,54664.9752679802,34574,2785169.16467794,17246.4069685797,64226,9234737.098196471,37413.1511998305,10387,646763.2943081282,0.0,3954,200795.5155705771,0.0,6433,444866.1205415045,0.0
2010,Grande,Región del Maule,285,112238262.23,82508,7849082.25411569,40561.726424792,28477,1821725.425942315,12511.5744316262,53910,6024054.817313411,28046.3185422823,12831,850552.804589093,0.0,4629,296360.368769264,0.0,8202,553992.6211547726,0.0
2010,Grande,Región del Biobío,463,300851454.47,141685,24417766.82253449,92352.8871325133,37701,5279508.605659398,26117.4090210168,103743,19133369.74553506,66224.4786531815,46769,2846798.90190952,0.0,19123,998131.0417942835,0.0,27646,1846700.367095009,0.0
2010,Grande,Región de La Araucanía,188,69804774.86,62719,6950219.03470301,34526.8173331274,17312,1874671.505888528,9611.5791779267,45257,5074746.597995546,24910.4882973729,15130,1051981.506254325,0.0,5989,390692.3021417096,0.0,9141,660345.551743446,0.0
2010,Grande,Región de Los Lagos,321,207261845.85,89153,10406861.46961156,49535.061510367,30066,2484607.749885816,15638.242165689,58902,7921395.853622791,33892.2358063321,17856,1066375.068825448,0.0,6004,317979.44232106,0.0,11852,746985.973045299,0.0
2010,Grande,Región Aisén del Gral.Carlos Ibáñez del Campo,28,*,6184,*,3589.8319101283,2396,182213.828933371,1350.582736967,3771,*,2238.4158401623,961,*,0.0,306,*,0.0,655,*,0.0
2010,Grande,Región de Magallanes y de la Antártica Chilena,98,36514272.3,23525,2472527.65890305,13356.244358146,6837,680280.280676951,4416.915344597,16651,1780738.15552024,8936.1624016629,5930,366721.4285048234,0.0,2433,140399.1956963002,0.0,3497,225811.9464547356,0.0
2010,Grande,Región Metropolitana de Santiago,7847,10999475274.66,2733070,620649439.5604323,1693031.147322859,948443,158977668.4753767,602893.2130946439,1773600,460890961.9197168,1089547.851335661,827556,50237541.31251987,0.0,426604,19359716.86864744,0.0,400952,30768149.53201674,0.0
2010,Grande,Región de Los Ríos,74,48682745.46,17564,3593589.187690095,12220.9967975387,3765,786146.292512411,2813.2493982246,13777,2807185.238313562,9406.9139556311,7070,454150.45444094,0.0,2669,152207.131782058,0.0,4401,299933.384499859,0.0
2010,Grande,Región de Arica y Parinacota,51,28193012.98,9227,1683381.192592634,6150.248273852099,1933,320724.273099482,1484.4996861518,7276,1361268.70134727,4662.24857806,3891,271531.50356699,0.0,1582,100656.5539728054,0.0,2309,170825.818483888,0.0
2010,Grande,Región de Ñuble,84,32273837.93,23259,2348144.2863563,12146.5774192449,8325,527155.084574543,3643.9142150926,14888,1820920.75934791,8501.9964394936,3448,184724.675210303,0.0,1184,47701.4006374294,0.0,2264,134419.7737053859,0.0
2011,Sin Ventas/Sin Información,Sin Información,1816,0,1079,164590.156378629,693.9164375046,430,84749.34161187921,323.7499349236,644,79747.6130472099,369.3331820665,805,53639.31606560871,0.0,440,26179.29358908809,0.0,365,27460.0249847813,0.0
2011,Sin Ventas/Sin Información,Región de Tarapacá,1826,0,5634,1366632.850548047,4118.3323708505,2587,661232.8672239456,2015.4996178947,3038,705294.6827449059,2101.3328025731,3129,326036.0760716526,0.0,1534,149593.2999232954,0.0,1595,176206.3464946362,0.0
2011,Sin Ventas/Sin Información,Región de Antofagasta,3699,0,6901,1991772.000171772,5389.5824476039,4084,1132128.676045345,3337.3328844221,2758,858192.0113170742,2040.4162485506,2913,370721.8116141272,0.0,1536,185452.8053451308,0.0,1377,184910.2439586644,0.0
2011,Sin Ventas/Sin Información,Región de Atacama,2124,0,2099,487920.105156302,1597.8329978832,1050,256086.7958504512,838.0831817081,1043,231833.3080798149,759.7497901032,2000,151275.2715331532,0.0,1086,77463.57681578881,0.0,914,73811.6936064483,0.0
2011,Sin Ventas/Sin Información,Región de Coquimbo,4881,0,9626,2557071.884590473,7370.415266643899,5316,1301329.072749271,4193.499282068,4267,1255648.898855304,3175.8326703391,3985,419428.4881808537,0.0,1910,183599.9634249862,0.0,2075,235828.5226852582,0.0
2011,Sin Ventas/Sin Información,Región de Valparaíso,16234,0,62042,17759576.5815101,51890.1610114266,23466,6317380.561750823,19169.3304871751,38537,11440107.14926191,32713.8305500483,13900,1312442.739916719,0.0,6371,560013.3672171927,0.0,7529,751817.9891386884,0.0
2011,Sin Ventas/Sin Información,Región del Libertador Gral. Bernardo O’Higgins,7287,0,14028,2813864.597929166,10752.4980167166,8120,1711826.108894742,6511.5822488438,5873,1101967.163596418,4239.9990343836,6488,464813.1288314848,0.0,3156,213309.8891028157,0.0,3332,251104.8440019851,0.0
2011,Sin Ventas/Sin Información,Región del Maule,9905,0,30209,7116941.556974277,24157.2461762891,18690,4343019.005544702,15162.331032782,11498,2772162.804839782,8992.0818923922,12271,1059757.996361553,0.0,6848,556096.5578655459,0.0,5423,503661.4423860069,0.0
2011,Sin Ventas/Sin Información,Región del Biobío,11189,0,49785,11596433.20985029,38542.5772653943,31393,7102742.861301523,24375.9962558629,18330,4490045.088836402,14162.2476042282,18612,1645956.26021753,0.0,10298,862790.3023594874,0.0,8314,783160.8961947527,0.0
2011,Sin Ventas/Sin Información,Región de La Araucanía,6820,0,16553,3878683.096362587,12484.5810306945,9638,2131978.533644501,7169.581921982,6880,1744724.670434831,5310.8324864778,6322,654498.4255925028,0.0,3002,279546.5239498134,0.0,3320,374617.1491591402,0.0
2011,Sin Ventas/Sin Información,Región de Los Lagos,7056,0,12235,2375880.054617376,8945.1645804057,6563,1286743.400075762,4886.2488412836,5653,1088770.348473483,4057.4156801626,6321,477753.6706069998,0.0,2889,205737.3250445414,0.0,3432,271978.732082644,0.0
2011,Sin Ventas/Sin Información,Región Aisén del Gral.Carlos Ibáñez del Campo,793,0,2356,790173.5113342779,1802.5830532861,1362,410038.9531214644,1060.4164755226,993,380134.5630203252,742.1665108923,1444,143278.6585349206,0.0,655,60162.603733646,0.0,789,83116.0537468536,0.0
2011,Sin Ventas/Sin Información,Región de Magallanes y de la Antártica Chilena,1541,0,3090,957307.913285111,2416.8329603031,1851,521156.9712063288,1474.9164955633,1234,436138.8243019395,941.9165063059,1204,101614.0654575043,0.0,462,38823.9784671681,0.0,742,62518.8906026954,0.0
2011,Sin Ventas/Sin Información,Región Metropolitana de Santiago,73342,0,278990,85699307.07575391,236515.4757240746,104429,30410757.53879454,84870.0716421946,173876,55268676.7416099,151612.0728643917,95534,13437486.96953114,0.0,43591,5156290.522173455,0.0,51943,8267511.541089149,0.0
